;title;tag;date;text;is_question;id
403;;['egyetem', 'tanulás', 'nyelvvizsga', 'szakkollégium', 'konferencia'];2020. júl. 6. 18:05;Egy részét élvezem, de a nagy része egy kalap szar, ami helyett inkább dolgozni akarok. Mióta tudom, hogy mennyire méltatlan kutatni és hogy az iparban ötszörösét vágnák hozzám annak a bérnek, amit közalkalmazottként kapnék, úgy vagyok vele, hogy megpróbálok jól teljesíteni, ha már itt vagyok és próbálok megragadni pár lehetőséget, kipróbálni magak dolgokban, de őszintén szólva nem stresszelem magam túl azon, hogy nyertes lesz-e a TDK dolgozatom.;False;10578580
404;;['egyetem', 'tanulás', 'nyelvvizsga', 'szakkollégium', 'konferencia'];2020. júl. 6. 18:24;"Hát, nem igazán. Én általában olyan 4.3 - 4.5 között szoktam lenni félév végén, és semmi energiám / kedvem még TDK dolgozatokat összeállítani, meg nyalni a többi kutató-hallgató fenekét, hogy igazán érdekes volt az előadásod, holott csak azt vártam hogy az egésznek vége legyen, és minél hamarabb haza menjek / vissza a kollégiumba.

1-2 tanár már felajánlotta, hogy felkészítene egy TDK konferenciára, de tényleg, semmi kedvem hozzá, olyan szinten lehoz az életről a folyamatos órákra való készülődés.";False;10578580
405;;['egyetem', 'tanulás', 'nyelvvizsga', 'szakkollégium', 'konferencia'];2020. júl. 6. 20:11;"Én alapvetően élvezem, mert olyan szakon tanulok, ahol elég sok anyagot ténylegesen is hasznosítani tudok majd, sok hasznos tárgyam van. A haszontalan tölteléktárgyakat nyilván nem szeretem tanulni. Az egyéb tevékenységeket is szívesen csinálom, egy tanulmányi verseny szervezésében veszek részt.
Ami nagyon zavar, hogy sokan lenéznek, strébernek titulálnak, mert ahelyett, hogy dolgoznék az egyetem mellett, bejárok az órákra (nem tudnám az órarendemet és a tanulásra fordított időt semmilyen munkával összehangolni), jól tanulok, és így egyrészt egész tűrhető tanulmányi ösztöndíjat kapok, másrészt úgy kerülök majd ki az egyetemről, hogy nem csak diplomát kapok, hanem érteni is fogok ahhoz, amit csinálok. Sajnos úgy tűnik, hogy ma ez a hozzáállás lenézendő.";False;10578580
406;;['egyetem', 'tanulás', 'nyelvvizsga', 'szakkollégium', 'konferencia'];2020. júl. 6. 20:18;"Még anno igen. Az átlagom nem volt annyira jó, bár volt félév, amikor elérte a 4,5-öt, ált. 3,5-4,2 között voltam. Egyrészt nem kötött le a tanulás, és szívesen olvastam szakirodalmat, meg foglalkoztam az anyaggal, de ami kellett volna a jobb jegyhez, a tankönyv meg irodalom tökéletes ismerete, az már nem annyira érdekelt.

Az első két évben nem csináltam szinte semmit, elkezdtem egy másik szakot párhuzamosan, azt ott is hagytam, mert sok értelmét nem láttam.
Utána diákszervezetek és versenyek ezerrel, szakkoli. A célom az volt, hogy jó CV-t tudjak felmutatni, és sikerült megtölteni tartalommal nem is kevéssel. Emellett dolgoztam, mert kellett legalább egy év gyakornoki tapasztalat. Eléggé túlkínálat van/volt ebben a szakmában, így egy sima egyetemi diplomával nem sokra mentem volna.

Volt olyan félév, hogy heti 40 óra mellett még még heti 20 óra munka, versenyek, szakkoli, heti 3-4 ZH. Vasárnap estére mentem dolgozni, meg péntek este.

Két dolog nagyon hiányzott, ezeket bánom. Az egyik, a komolyabb nyelvtanulás és erasmus. Az erasmus kimaradt, igaz finanszírozni sem tudtam volna miből. A másik az OTDK, igaz voltam opponálni, meg tervben volt, de egyrészt nem annyira kötött le, másrészt protekciósok jutottak ki a kari TDK-ról csak.";False;10578580
407;;['egyetem', 'tanulás', 'nyelvvizsga', 'szakkollégium', 'konferencia'];2020. júl. 8. 13:24;"Én azért lettem hasonló helyzetben, mint te, mert egyszerűen az élet többi területén (úgy 11-12 éves koromtól kezdve) akkora kudarcot vallottam, hogy a karrierépítés maradt. Mindig sokminden érdekelt (nyelvek, történelem, filozófia), és láttam, hogy ha leülök tanulni, abból jobb vagyok, mint az átlag. Azaz képes vagyok kiemelkedő eredményeket elérni, és ez kompenzálja a magánéletbeli problémákat.

Nagyon elcsesződött a suliban a közösség, mindenki verte a másikat, a csajozásaim is rosszul sültek el (volt, aki visszautasítás után tönkre akart tenni), egy rémálom lett minden, és egyedül ez maradt, a karrierépítés.

Most van 2 nyelvvizsgám (orosz felső, angol közép), ősszel kezdem a franciát (ingyen, mert ösztöndíjból kapom), OKTV 2. helyezett lettem, és első évben kutatói ösztöndíjat vittem, nemrég pályáztam meg a következő évit.

Ez egy pszichológiai jelenség. Mikor magamra nézek és egy lúzert látok, abban a pillanatban bevillan, hogy fizetett kutatómunkát végzek, több nyelvet tanulok, országos versenyen második lettem, mellette diákmelózok és még karatézok is heti 3-szor. És mikor ezt nézem, beugrik, hogy igenis ""értékes ember vagyok"". Csak nem úgy, mint az átlag, hogy mindenben közepes, hanem az élet egyik terén egy senki (magánélet, csajozás), a másik terén viszont tehetséges.

De mostanra nagyon meguntam én is az egészet, mert a magánéletet nem lehet tanulással kipótolni.

Ez olyan, mintha valaki éhes lenne, de nem enne egy falatot se, csak inna helyette. Egy ideig lehet, hogy elűznék az éhséget a cukros italok, de egyszer visszaüt, és baj lesz.

Szóval én ezért vagyok ilyen helyzetben.

Nem tudom, lány vagy-e vagy fiú, de ha gondolod, írj és beszélhetünk.

20/F";False;10578580
408;"Szakkollégium mit jelent pontosan? Oda nem jelentkezhet és
nem lakhat akárki aki a normál kollégiumokban is?";;2018. febr. 5. 01:48;;True;9124083
409;;;2018. febr. 5. 02:38;"Én csak arról tudok írni ahogy nálunk működik, máshol nem tudom mennyire tér el. Általában tanulmányi átlagot vagy a vitt felvételis pontot nézik ide meg hogy mennyire veszel részt az egyetemi életben (verseny, hallgatói szervezete meg ilyesmik), van egy minimum hozzá amit el kell érni, míg a sima kolinál ezekre csak egy pontot kapsz de befolyásol a szociális háttered is. Sima kolinál mindenre kapsz pontot és a rangsor alapján kerülhetsz be, szakkolinál meg alapból elutasítanak egy adott átlag alatt vagy ha nem csinálsz semmi pluszt. Utána ők is rangsorolnak, de itt van egy előszűrő meg egy felvételi beszélgetés is, ha megfelelő az átlagod (erre is adnak egy pontszámot). Bárki jelentkezhet, egy próbát megér, de nehezebb bekerülni, magasabbak az elvárások.

Szakköröket előadásokat tartanak a szakkoliban, főleg azoknak jó akik többet szeretnének tanulni egyetem alatt mint amiket órán leadnak. Sok versenyfelkészítőt is tartanak. Ha nem is kerülsz be szoktak lenni nyilvános előadások amikre bárki elmehet vagy ha valamilyen mondjuk esettanulmányi verseny érdekel készülhetsz szakkolisokkal.";False;9124083
410;"Van olyan (nem vallási alapon szerveződő) szakkollégium,
ahova pázmányos jogászokat is felvesznek?";['jog', 'szakkollégium'];2012. júl. 24. 20:58;;True;3231280
411;"Egy budapesti ember segítségét kérném. Hogy lehet a
Keletiből eljutni erre a címre: Balassi Intézet Márton
Áron Szakkollégium Igazgatóság,1037 Budapest, Kunigunda
útja 35?";;2011. máj. 17. 18:09;;True;1807705
412;;;2011. máj. 17. 18:30;"Ide beírod, és többféle útvonalat is kidob, térképpel, utazás időtartamával, távolságokkal.
 [link] ";False;1807705
413;;;2011. máj. 17. 18:31;Köszönöm;False;1807705
414;;;2013. júl. 30. 15:22;2es metro Batthyány tér, onnan 160 vagy 260-as busz és a fehéregyháziúton végig , majd balra;False;1807705
415;;;2018. febr. 19. 17:42;Kösz;False;1807705
416;"Egy szakkollégium miben más mint egy sima egyetemi
kollégium?";['kollégium'];2012. júl. 30. 16:00;"Milyen kötelezettségek vannak, illetve milyen előnyei, hátrányai? Sokkal kötöttebb és szigorúbbak a szabályai?
";True;3254168
417;;['kollégium'];2012. júl. 30. 16:11;A koli amiben lakni tudsz. A szakkoli pedig a koliban egy szervezet. Szóval igazából az egyik alma a másik pedig mákostészta. Legalábbis a BME-n.;False;3254168
418;"Mindent amit tudtok illetve tapasztaltatok az elit
kollégiumokról Írjatok le létszi? Most
szakkollégiumokra gondolok stb.";['kollégium', 'elit'];2017. jan. 31. 23:01;"Amit tudtok róluk stb... köszönöm a rendes válaszaitokat!
";True;8405907
419;MCC koli: megéri? Be tudok kerülni?;['Corvinus', 'szakkollégium', 'MCC'];2018. márc. 27. 14:44;"Corvinus pénzügy-számivitelre (ha nem lesz meg államira a pontom akkor ugyanitt gazdinfóra) jelentkezem. Valószínűleg kitűnő leszek 4 évig, van felsőfokú angol nyevvizsgám, németet nyáron akarok csinálni. A matek megy, nem szokott nagy gondom lenni vele. 440-460 pont között várható kb az érettségim. Voltam okpv-n (itt szerettem tudomást a koliról), ahol csapatommal 3. helyen zártunk. A tanárom mondta, hogy megpróbálhatnák jelentkezni. Nagyon szeretnék a nemzetközi gazdaságról illetve a pénzpiacról tanulni. Mennyi esélyem van bekerülni?  Ha bekerülők, mennyi közösségi életet tudok élni akár az egyetemen belül (HÖK), akár azon kívül (barátok, buli, sport)? Megéri?
";True;9218271
420;"PPKE-JÁK-ra jelentkeztem és fel is vettek. Csak a Márton
Áron Szakkollégiumba jelentkezhetek, vagy esetleg más
iskolák kollégiumába is?";;2010. júl. 26. 12:46;"Van valamilyen infótok erről a kollégiumról? Milyenek a szobák? A fürdő kulturáltan van megoldva?
";True;1039145
421;;;2010. júl. 28. 11:52;"Tisztában vagy vele, hogy mit jelent a ""szakkollégium"" szó?";False;1039145
422;;;2010. júl. 28. 12:04;^^Nem igazán...;False;1039145
423;;;2010. júl. 28. 18:49;annak a szaknak a kimondott kolesza ahova felvettek és minden oda felvett ott van!!!;False;1039145
424;;;2010. júl. 28. 19:04;"Nem, nem azt jelenti. A szakkollégium név arra utal, hogy az adott intézményben szakmai munka is folyik, ennek megfelelően pedig a felvételinél a szakmai ismeretek különösen fontosak.

Itt egy link, talán ez segít:
 [link] ";False;1039145
425;;;2010. júl. 29. 21:41;Na de akkor csak abba a koleszba felvételizhetek, vagy más egyetemek kollégiumaiba is felvehetnek?;False;1039145
426;"Mennyire húzós a szakkollégium? Csak a zsenik kerülnek
be? Mennyi időt vesz el? Melyikbe jársz, megéri? Bocsi,
hogy kicsit sok a kérdés de minden érdekel a témával
kapcs.";;2012. ápr. 19. 11:04;;True;2878571
427;"A budapesti Márton Áron Szakkollégiumban
szálláslehetőség? 7 egyetemista diák, határon túli
magyarok, kb mennyibe kerülne?";;2012. dec. 27. 11:19;;True;3803287
428;;;2012. dec. 28. 23:05;fel kell őket hivni az a legegyszerűbb és leggyorsabb;False;3803287
429;"A Szegedi Tudományegyetem szakkollégiumába már rögtön
a sikeres felvételi után is lehet jelentkezni?";['kollégium', 'SZTE', 'Szegedi Tudományegyetem', 'Szegedi Egyetem', 'szakkollégium'];2012. szept. 29. 08:25;;True;3486853
430;"Corvinus nemzetközi tanulmányok MA hallgatóként
jelentkezhetek valamelyik szakkollégiumba?";;2018. jan. 20. 15:49;"Sziasztok!
Szeretnék jelentkezni a Corvinus nemzetközi tanulmányok mesterképzésére, de a szakkollégiumokról sok ellentmondó információt találtam. A TEK (Társadalomelméleti Kollégium) az egyetlen, ahova ezzel a szakkal jelentkezhetnék? Egyáltalán jelentkezhetek bárhova? Mik pontosan a ""felvételi követelmények""?

Van közöttetek Corvinus-os szakkolis, aki tudna segíteni? Előre is köszönöm! :)
";True;9093025
431;"Szegedi tudományegyetem mérnöki kar. Milyen a kollégium?
Csak a szakkollégiumba mehetek, nincs szegeden más koli,
ahová felvennének?";['egyetem'];2014. febr. 20. 16:10;;True;5403695
432;;['egyetem'];2015. szept. 6. 22:01;Hat, a tarsasag jo, ha bulizos vagy valoszinu tetszeni fog, vannak hetente kolis bulik. A tanulas azert eleg nehezjes, egyreszt a szobak kicsik es van ahol a 3 fore csak ket iroasztal es 2 szek jut. A lamberia lyukas, a padlo kopott, a tusolok harmadaba tusolo rozsa sincs. A koli elegge lelakott szepen szolva. Mellette szol, hogy olcso, 9300 ft havonta.  Jol gondold meg hogy dontesz.  Ha a tanulas is cel, en nem ezt valasztanam. Kijottem alberletbe en is, de amugy elso ket honapot ettol az evtol kezdve akkor is ki kell perkalni, ha az elso heten kikoltozol. (A tarsasag fele felev alatt lecserelodik, ezt akarja lassitani ez az intezkedes);False;5403695
433;"Milyen tapasztalataitok vannak az ELTE Eötvös
Szakkollégiumáról?";;2011. máj. 26. 13:08;"Nemcsak a szakmai, hanem a közösségi élet is érdekelne.
";True;1832959
434;Megéri szakkollégiumba felvételizni?;;2012. júl. 18. 17:31;"Ha felvesznek az ELTE-re magyar szakra, akkor talán megpróbálnék felvételizni a Eötvös József szakkollégiumba. Milyen előnyökkel jár, ha valaki szakkollégista? Számít ez ösztöndíj elbírálásakor? Milyen a felvételi? Ha nem vesznek fel szakkoliba, akkor még van rá esély, hogy másik kollégiumba felvételt nyerjek?

Előre is köszönöm a válaszokat!
";True;3206562
435;;;2012. júl. 18. 17:49;"""Ha nem vesznek fel szakkoliba, akkor még van rá esély, hogy másik kollégiumba felvételt nyerjek? ""

Igen. Miért ne lehetne? Oda a legnehezebb bekerülni.

""Milyen előnyökkel jár, ha valaki szakkollégista?""

Igen. PL jobban tudnak segíteni azok akik oda járnak, mint a többi koleszba.";False;3206562
436;;;2012. júl. 18. 18:15;Azért homályos ez nekem, mert azt olvastam, hogy augusztus 20. után van a felvételi műveltségi része a szakkoliban, de ha jól tudom, (lehet, hogy rosszul) a normális kollégiumi elhelyezés hamarabb kiderül.;False;3206562
437;;;2012. júl. 24. 15:53;"A szakkoli és a szockoli két különböző dolog.:) Viszont mindkettőbe nyugodtan felvétlizhetsz, egymástól függetlenül.
A szockoliba szociális helyzet ill. ""rászorultság"" alapján kerülhetsz be, pl. messze laksz, a szüleid jövdelme alacsony, és hasonlók.
A szakkoliba ezzel szemben a tanulmányi eredményeid vagy az eddigi tudományos tevéknységed (OKTV, pályázatok) alapán válogatnak be, és többnyire van egy külön elbeszélgetés, ha úgy tetszik ""felvételi"" is.
Én voltam az ELTE egyik szakkolijában, és mindenképp ajánlom, nagyon jó bulik voltak, meg szerintem inspirálóbb, ha az ember lelkes emberekkel van körülvéve, a tudományos munka is mélyebb, szal csak hasznod lehet belőle :)";False;3206562
438;;;2012. júl. 24. 15:59;Lol, most olvasom, hogy az Eötvösben gondolkodsz, na, én oda jártam 3 remek évig, csak más szakon :D:D A Magyar Műhelye nagyon jó +ingyen járhatsz mindenféle nyelvórákra (angol, német, francia, latin, olasz, orosz), kb. hetente meghívnak írókat-költőket beszélgetni, mászkálnak konferenciákra, van színjátszókör, kórus, szóval MUST HAVE! :D Bocs, picit megrohantak az emlékek.;False;3206562
439;;;2012. júl. 24. 18:03;Nagyon szépen köszönöm a válaszod! Nemsokára kiderül, hogy megpróbálhatom-e az oda való bejutást. :);False;3206562
440;;;2012. júl. 24. 18:20;"Hát igen. Először az egyetemre vegyenek fel.

Olyan vagy mint én. Még ki se derült, hogy felvettek e valahova, de már azt számolom, hogy hány pontot kapok szociális helyzet miatt és azt, hogy az elég e a koleszba. Aztán kiderül, hogy fel se vettek sehova. xD";False;3206562
441;;;2012. júl. 24. 21:51;Szerencsére azért ez nem így bolt. Felvettek. :);False;3206562
442;;;2012. júl. 24. 21:52;'volt;False;3206562
443;Érdemes szakkollégiumba menni?;['egyetem', 'kollégium', 'Corvinus', 'BCE', 'szakkollégium', 'BGE'];2016. aug. 12. 14:43;"Megéri? Miért/miért nem? Mik a tapasztalataitok? Jó a közösség? Ez általában fizetős? Egy egyetemről csak az egyetem szakkolijába mehetek? Vagy vannak külsősök is? Minden érdekel ezzel kapcsolatban, napirend, programok, stb. Kiemelten érdekelne a Corvinus és a BGE, valószínűleg itt fogok továbbtanulni.
";True;8017610
444;;['egyetem', 'kollégium', 'Corvinus', 'BCE', 'szakkollégium', 'BGE'];2016. aug. 13. 12:26;"




corvinusra járok.
szakkoliba gólyaként tavasszal jelentkezhetsz.sokféle van de mindegyik majdnem egykaptafa
-EVK- inkább a business területre fokuszál(csak gólyákat vesznek fel)
-Heller- pénzügyeseket képeznek nagyszínvonalon (csak gólyákat vesznek fel)
- TEK- társadalomtudományi szakkoli. Erről csak rosszakat hallottam, mert drogosoknak és piásoknak titulálják őket
-SZISZ- ide minden egyetemről lehet jelentkezni. Itt van pénzügyes szocioligiai pénzügyes, kormányzati gazdaságtanos képzés
-MCC (Mathias corvinus collage) ennek van már junior programja középiskolások számára. Még lehet rá jelentkezni:
 [link] 


Szakkolik gólyáknak tartanak gólyaesteket, elsős kurzusokat, ahol meg tudod őket ismerni jobban. Szakkoliba nehéz bekerülni, írásbeli és szóbeli forduló is van.  MCC-ről nem tudok szinte semmit.
Nem fizetősek, de a bentlakásért kell fizetni (kolidíjat)";False;8017610
445;"A Corvinusnak van olyan szakkollégiuma, ahová
élelmiszermérnökök/biomérnökök járnak?";['Corvinus', 'biomérnök', 'élelmiszermérnök', 'szakkollégium'];2012. jún. 2. 18:06;"Sajnos nem találtam ilyen jellegű szakkolit az egyetem honlapján. Lehetséges, hogy nem is létezik? :S
";True;3028267
446;;['Corvinus', 'biomérnök', 'élelmiszermérnök', 'szakkollégium'];2012. júl. 21. 14:46;Az első éveseket Törökbálintra helyezik. A második félévtől pedig átlehet jelentkezni másik koleszba. Kimondott szakkoliról még én sem olvastam infót.;False;3028267
447;;['Corvinus', 'biomérnök', 'élelmiszermérnök', 'szakkollégium'];2012. aug. 21. 16:58;Köszönöm a választ, amúgy elég kiábrándító, hogy a gólyáknak Törökbálintról kell majd bejárniuk...;False;3028267
448;Mit tudtok a Szent Ignác szakkoliról?;['Budapest', 'felvételi', 'kollégium', 'szakkollégium', 'Szent Ignác'];2017. febr. 26. 13:54;"Minden tapasztalat érdekel vele kapcsolatban :) Hangulat, közösség, szobák, programok... Szeretitek? Van esetleg olyan, aki idén jelentkezett? Én is most adtam be :)
";True;8461002
449;;['Budapest', 'felvételi', 'kollégium', 'szakkollégium', 'Szent Ignác'];2017. febr. 26. 15:08;Melyik kerületben?;False;8461002
450;ELTE-GTK szakkollégium, ilyen létezik?;['egyetem', 'oktatás', 'felvételi', 'kollégium', 'ponthatár', 'szakkollégium'];2020. ápr. 13. 23:34;"Segítségre lenne szükségem abban, hogy hogyan működik a szakkollégiumba való felvétel, mitől külömb egy ilyen koli egy átlagos kolinál? Vagy egyáltalán mit érdemes tudni erről? Sajnos egyáltalán nem vagyok képben.
";True;10419879
451;;['egyetem', 'oktatás', 'felvételi', 'kollégium', 'ponthatár', 'szakkollégium'];2020. ápr. 14. 09:56;ELTE-GTK nem létezik, csak GTI, és mivel még csak pár éves, szerintem nincs szakkollégiuma. A szakkollégium kevésbé a lakhatásról, inkább a szakmai fejlődésről szól. A tagoknak különböző szakmai programokat, előadásokat szerveznek. Az esetek többségében ezeket nem kollégiumként, épületként kell elképzelni szerintem, hanem egy diákszervezetként.;False;10419879
452;Mik a szakkollégiumba bekerülés feltételei?;;2018. febr. 2. 23:53;;True;9119889
453;;;2018. febr. 3. 01:34;Hát mivel rengeteg szakkollégium létezik célszerű lenne az adott kolinál megkérdezni vagy a honlapján megnézni.;False;9119889
454;"Mi a véleményetek a Jedlik Ányos Szakkollégiumról
Veszprémben?";;2020. aug. 1. 10:45;"Milyenek a szobák? Milyen programokon kell részt venni?
";True;10622896
455;Harsányi János Szakkollégium Veszprém?;['egyetem', 'kollégium', 'Veszprém', 'Pannon Egyetem', 'műszaki menedzser'];2015. júl. 30. 09:16;"Milyen a kollégium? Nem fárasztó,hogy olyan messze van? Közösségi élet milyen? A felvételin miről kérdeznek? Milyen a kolesz állapota,hallottam olyat hogy nagyon rossz. Minden szobához tartozik fürdő-wc ?
";True;7074628
456;Szakkollégium segítség (? );['Budapest', 'nyelv', 'kollégium', 'nyelvoktatás', 'Corvinus', 'szakkollégium'];2016. júl. 29. 13:29;"Sziasztok! Valaki tudna nekem segíteni? Szeretnék jelentkezni egy szakkollégiumba. Tudom, hogy kicsit késésben vagyok. Épp ezért kérem a ti segítségeteket :D Felvettek a Corvinusra. Van egy C1-es nyelvvizsgám. Elsősorban olyan szakkollégiumok érdekelnek, ahol nyelvoktatásra fókuszálnak. Ötletek?
";True;7981307
457;;['Budapest', 'nyelv', 'kollégium', 'nyelvoktatás', 'Corvinus', 'szakkollégium'];2016. júl. 29. 14:14;Szakkolégiumokba tavasszal van csak felvételi, elsősként csak a Tarkaréti kollégiumba tudsz menni.;False;7981307
458;;['Budapest', 'nyelv', 'kollégium', 'nyelvoktatás', 'Corvinus', 'szakkollégium'];2016. júl. 31. 10:33;olyan corvinusos szakkoli nincs ahol a nyelveken lenne a fokusz;False;7981307
459;;['Budapest', 'nyelv', 'kollégium', 'nyelvoktatás', 'Corvinus', 'szakkollégium'];2016. júl. 31. 10:33;elsőévesként tavasszal tudsz jelentekezni. szóval csak tarkarét van;False;7981307
460;;['Budapest', 'nyelv', 'kollégium', 'nyelvoktatás', 'Corvinus', 'szakkollégium'];2016. aug. 3. 22:15;" 
[link]
 ";False;7981307
461;;['Budapest', 'nyelv', 'kollégium', 'nyelvoktatás', 'Corvinus', 'szakkollégium'];2016. aug. 14. 17:54;" 
[link]
  Elsőévesként Junior programra lehet menni, csak ma van a határidő. Másod/harmadévesként pedig tudsz majd különböző szakirányokra jelentkezni és ha felvesznek, ingyenesen tanulhatsz különböző nyelveket.";False;7981307
462;"Melyik corvinusos szakkollégiumot ajánlanátok logisztika
mesterszakos egyetemistának? Mennyire nehéz bekerülni
elsős mesterszakosként? Hogyan néz ki egy felvételi
elbeszélgetés? Hogyan készüljek?";['felvételi', 'Corvinus', 'MSc', 'bejutás', 'szakkollégium'];2016. aug. 21. 18:06;;True;8040791
463;"Mennyire nehéz bekerülni a szegedi Móra Ferenc
szakkollégiumba?";['egyetem', 'Szeged', 'kollégium'];2017. aug. 6. 10:07;;True;8783471
464;;['egyetem', 'Szeged', 'kollégium'];2017. aug. 6. 21:36;"Tanulmányi és szociális helyzet alapján lehet bekerülni. Kb. 2-3-szoros túljelentkezés szokott lenni. Ha jó tanuló voltál, esetleg voltak kiemelkedő verseny eredményeid akkor jobbak az esélyeid. Vagy ha rosszabbak az anyagi körülményeitek akkor is.
Ezen felül érdemes egy motivációs levelet is írni, mert az is számíthat a bírálatnál.";False;8783471
465;Szegedi Romzsa Tódor Diákotthon vélemények?;['felvételi', 'Szeged', 'kollégium', 'SZTE', 'szakkollégium', 'diákotthon', 'görögkatolikus'];2019. jún. 4. 20:42;"Ha ott laksz/laktál, ismerősöd/ismerősöd ismerőse lakik ott, bármi infó jöhet ;)
Mennyire nehéz bekerülni? Milyen a közösség?
";True;9919674
466;;['felvételi', 'Szeged', 'kollégium', 'SZTE', 'szakkollégium', 'diákotthon', 'görögkatolikus'];2019. jún. 5. 05:41;"




A bekerüléshez papi/lelkészi ajánlás kell. A felvételihez a papírokat (CV, motivációs levél) és igazolványok fénymásolatát e-mailben kell elküldeni. A továbbiakban az eljárás  háromkörös (DB-vel/felvételi bizottsággal beszélgetés, igazgatónővel beszélgetés, esszé írása); a döntést e-mailben küldik ki.

Az épület kissé toldozott-foltozott, a felújítást részben végezték el. A kazán általában működik, de az internet... na az gáz. A konyhát gyakrabban hagyják rendetlenül; mint tisztán, rendben. A konyhai eszközöket és a mosógépeket (melltartó-merevítők, mosóháló használata erősen javasolt) előszeretettel vágják tönkre.
A közösség... hát... olyan, amilyen... A többséggel nincs probléma, de hülye mindenhol akad...

A más felekezet nem probléma, az egész kollégiumban van össze-vissza egy görögkatolikus, a többség római katolikus, de református is akad. Van, aki csak névleg vallásos...

Bővebb (cukormázasabb) információ: romzsa.hu

Ui.: Nem a lebeszélés a szándékom, én szeretek itt lakni; de fontosnak tartom a dolgok árnyoldalait is bemutatni.";False;9919674
467;"Mi folyt anno a Bibó szakkollégiumban? Nem tudom de fura
gondolataim vannak...";;dec. 1. 22:38;;True;10826496
468;;;dec. 1. 22:42;"""Bimbó"" volt az, te:P";False;10826496
469;;;dec. 1. 22:43;:D ja, én naív.. :D;False;10826496
470;;;dec. 1. 23:07;Érdekes, anya szerint akkoriban minden egyetemet, kollégiumot is erősen figyeltek. És ehhez képest a Bibó kollégiumban teljesen nyiltan csinálhattak bármit?! A Ménesit hívják ma Bibónak.;False;10826496
471;;;dec. 1. 23:47;"Kedves hozzászolok! Kérek (SOKKAL TÖBB!!) tiszteletet Bibo Istvánnal szemben (Ha nem tudod kiröl van szo, kérlek nézz utána!) és 3! esetében a kollégium szo tágabb értelmezését (Segitségül: 
[link]
 ";False;10826496
472;;;dec. 1. 23:53;Nem úgy hívták, amikor az Orbánék benne laktak. Csak az ELTE Jogi kar kollégiuma volt.;False;10826496
473;Milyen a pécsi Márton Áron Szakkollégium?;['kollégium', 'Pécs', 'PTE', 'Pécsi Tudományegyetem', 'szakkollégium', 'Márton Áron Szakkollégium'];2016. aug. 16. 12:57;"lakik valaki jövőre innen ott, vagy esetleg előző években lakott? Milyen? Mennyire komolyan szakkollégium?
";True;8027058
474;"Eötvös szakkollégium - az első fordulóban még mindenki
részt vesz?";;2018. júl. 29. 20:17;"Vagy már a jelentkezéseket is szelektálják?
";True;9436278
475;"Nem sikerült bejutnom szakkollégiumba, albérleten kívül
milyen lehetőségem van még (Budapest, sote)?";;2013. aug. 21. 16:58;;True;4746163
476;;;2013. aug. 21. 21:26;"Sima kollégiumba sem vesznek fel?
Esetleg vannak ""magán""kollégiumok (de azok nagy része meg messze van az egyetemtől)";False;4746163
477;Ti mit tennétek ilyen helyzetben?;['egyetem', 'felsőoktatás', 'csalódás', 'TDK', 'kudarc', 'oktató', 'szakkollégium'];2018. szept. 24. 22:08;"




Egyetemi pályafutásom elején elutasítottak egy szakkollégiumból, ahová nagyon szerettem volna bekerülni. Nem tudom pontosan, miért nem vettek fel, de az valamelyest vigasztalt, hogy az intézményétől eltérő tudományos részirányzatban akartam akkor még tevékenykedni - legalábbis az önéletrajzom alapján.
Az egyetemen viszont egy oktatóm nagyon komolyan javasolta, hogy foglalkozzak tovább egy bizonyos témával, amit nála kezdtem kidolgozni, és én is beláttam, hogy tényleg jó érzékem van az adott tárgyhoz.
Az engem anno elutasító bizottság egyik fő tagját nevezzük X-nek. Amennyiben valóban továbbviszem a témát, esetleg - az oktatómra hallgatva - maradok MA-n ezen az irányvonalon, óhatatlanul is konfrontálódnom kell majd X-szel, aki egyszer már nemet mondott rám. A TDK-n biztosan találkoznék azokkal, akikkel a szakkollégiumi felvételi kapcsán ismerkedtem meg, és őket felvették, vagy már eleve tagok voltak. Ha X. nem is, ők valószínűleg emlékeznek rám, és nem akarom, hogy az egész munkám szánalmas kaparásnak tűnjön, hiszen valljuk be, az intézményen belül előnyben indulnak X. saját szakkollégistái. Tudom, hogy a gondolatmenetem nem éppen racionális, de egyszerűen nem akarok megint csalódni, vagy az az ember lenni, aki nem hagyja abba, pedig rajta kívülálló okok miatt nincs esélye.
";True;9531892
478;;['egyetem', 'felsőoktatás', 'csalódás', 'TDK', 'kudarc', 'oktató', 'szakkollégium'];2018. szept. 24. 23:06;"Lehet csak én vesztettem el teljesen a fonalat...
Konfrontálódj ha ez kell ahhoz, hogy arról írj amiről akarsz! Ha valóban te akarsz írni a témáról és nem csak a tanárod mondja, hogy szerinte de jó lenne.
Minden mással meg ne törődj. Ha el van döntve, hogy nem akarnak felvenni, akkor se add meg nekik a lehetőséget, hogy azt mondhassák nem is akartad annyira.
Amúgy egy szót nem értek az egészből.";False;9531892
479;Miskolcon van roma szakkollégium?;['Miskolc', 'Roma szakkoli'];2020. júl. 29. 16:11;"Mármint hallottam, hogy ezek nem rosszak és támogatást is adnak, de nem találok neten hogy lenne e ilyen, viszont nekem így rémlik hogy kell lennie.
";True;10618109
480;;['Miskolc', 'Roma szakkoli'];2020. júl. 29. 18:08;Tapolcán a görök katolikus;False;10618109
481;;['Miskolc', 'Roma szakkoli'];2020. júl. 30. 06:26;És az mennyire vallásos?;False;10618109
